,model,numb_vars,formula,R2,R2_adj,AIC,rmse_kg_mean,rmse_kg_sd,mpe,rmse_pct_mean,rmse_pct_sd,rmse_pct_max,mae_kg_mean|,mae_kg_sd,mae_orig_mean,mae_orig_sd,rmse_orig_mean,rmse_orig_sd,rmse_orig_pct_mean,rmse_orig_pct_sd,rmse_kg_low_mean,rmse_pct_low_mean,mpe_low,mae_kg_mean,mae_kg_max,mae_pct_mean,mae_pct_sd,mae_pct_max
0,projyear,3,bm ~ ndii7 + bai_126 + bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5486,,43741.853,574.4193,48.5158,20.644,0.6784,0.0573,0.7757,,22.2776,,,,,,,409.1693,1.3554,39.0493,409.4193,440.804,0.4835,0.0263,0.5206
0,projyear,3,bm ~ nir + swir1 + bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126,0.5789,,43634.8764,560.8843,58.2167,17.4694,0.6624,0.0688,0.7859,,22.4419,,,,,,,393.9295,1.3044,33.0411,393.5703,430.6735,0.4648,0.0265,0.5086
0,projyear,3,bm ~ nir + swir1 + bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.5858,,43610.0194,560.0348,56.9401,15.7154,0.6614,0.0672,0.7796,,24.0463,,,,,,,385.6983,1.2771,29.7401,389.7605,427.0669,0.4603,0.0284,0.5044
0,projyear,3,bm ~ nir + swir2 + bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126,0.5888,,43599.1901,557.3106,56.4533,14.9762,0.6582,0.0667,0.7766,,23.0995,,,,,,,381.6099,1.2636,28.354,385.3423,422.2788,0.4551,0.0273,0.4987
0,projyear,3,bm ~ nir + swir2 + bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,0.5856,,43610.6775,560.9745,55.6108,14.5969,0.6625,0.0657,0.7774,,23.2872,,,,,,,384.6167,1.2735,27.6371,388.8455,424.1394,0.4592,0.0275,0.5009
0,projyear,3,bm ~ nir + bai_126 + bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136,0.4189,,44168.8206,615.761,70.0056,21.4639,0.7272,0.0827,0.8727,,29.9198,,,,,,,427.9427,1.4166,40.5805,433.6793,481.6387,0.5122,0.0353,0.5688
0,projyear,3,bm ~ nir + bai_126 + bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236,0.4172,,44174.0108,616.8385,69.4301,21.4114,0.7285,0.082,0.873,,29.6421,,,,,,,429.3372,1.4212,40.483,434.1079,482.1656,0.5127,0.035,0.5695
0,projyear,3,bm ~ nir + bai_126 + bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246,0.5845,,43614.8882,558.9378,56.8933,15.1808,0.6601,0.0672,0.7765,,23.5632,,,,,,,376.256,1.2458,28.7291,385.3946,421.6436,0.4552,0.0278,0.498
0,projyear,3,bm ~ nir + bai_136 + bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.6091,,43524.8181,552.4632,51.4216,14.7846,0.6525,0.0607,0.7547,,21.4819,,,,,,,377.2775,1.2489,27.996,382.6813,413.3556,0.452,0.0254,0.4882
0,projyear,3,bm ~ nir + bai_236 + bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.6073,,43531.1982,554.9587,53.5545,15.393,0.6554,0.0633,0.764,,23.3659,,,,,,,381.386,1.2626,29.1463,385.8679,420.5213,0.4557,0.0276,0.4967
0,projyear,3,bm ~ swir1 + bai_126 + bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.5741,,43652.1547,563.5776,56.0142,18.2513,0.6656,0.0662,0.7823,,22.0602,,,,,,,389.0498,1.2884,34.5154,395.0206,430.1496,0.4665,0.0261,0.508
0,projyear,3,bm ~ swir2 + bai_126 + bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,0.5808,,43627.9006,560.6399,55.4024,15.4534,0.6621,0.0654,0.7763,,22.6485,,,,,,,380.4522,1.2598,29.2499,387.7227,422.5255,0.4579,0.0267,0.499
0,projyear,3,bm ~ bai_126 + bai_136 + bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.4364,,44113.5851,615.6506,63.3329,27.9469,0.7271,0.0748,0.8592,,29.4751,,,,,,,429.8637,1.4238,52.8195,442.7135,485.4116,0.5229,0.0348,0.5733
0,projyear,3,bm ~ bai_126 + bai_236 + bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.4387,,44106.0552,616.6757,63.3092,27.2069,0.7283,0.0748,0.8597,,28.7092,,,,,,,435.8744,1.4436,51.4197,443.4027,485.7639,0.5237,0.0339,0.5737
0,projyear,4,bm ~ dfi + ndvi + satvi + nir + dfi:ndvi + dfi:satvi + dfi:nir + ndvi:satvi + ndvi:nir + satvi:nir,0.5832,,43625.7128,560.296,51.5832,14.4488,0.6617,0.0609,0.7661,,22.2986,,,,,,,390.0394,1.2914,27.366,388.6536,423.6428,0.459,0.0263,0.5003
0,projyear,4,bm ~ dfi + ndvi + satvi + bai_126 + dfi:ndvi + dfi:satvi + dfi:bai_126 + ndvi:satvi + ndvi:bai_126 + satvi:bai_126,0.5694,,43674.8799,565.2773,49.2179,15.1268,0.6676,0.0581,0.7647,,22.562,,,,,,,391.4971,1.2963,28.6796,396.1612,428.3968,0.4679,0.0266,0.506
0,projyear,4,bm ~ dfi + ndvi + satvi + bai_246 + dfi:ndvi + dfi:satvi + dfi:bai_246 + ndvi:satvi + ndvi:bai_246 + satvi:bai_246,0.5445,,43762.25,573.1774,49.8345,15.2613,0.677,0.0589,0.7737,,23.1339,,,,,,,389.7296,1.2904,28.9188,398.5204,431.9227,0.4707,0.0273,0.5101
0,projyear,4,bm ~ dfi + ndvi + nir + bai_126 + dfi:ndvi + dfi:nir + dfi:bai_126 + ndvi:nir + ndvi:bai_126 + nir:bai_126,0.5578,,43715.9566,568.0475,61.216,14.2866,0.6709,0.0723,0.7982,,26.0815,,,,,,,385.1157,1.2752,27.0534,389.7768,430.4992,0.4603,0.0308,0.5084
0,projyear,4,bm ~ dfi + ndvi + bai_126 + bai_246 + dfi:ndvi + dfi:bai_126 + dfi:bai_246 + ndvi:bai_126 + ndvi:bai_246 + bai_126:bai_246,0.5181,,43852.4162,584.8357,59.0856,16.8855,0.6907,0.0698,0.8111,,26.7707,,,,,,,385.8983,1.2779,31.9749,405.9979,444.0713,0.4795,0.0316,0.5245
0,projyear,4,bm ~ dfi + ndti + ndii7 + nir + dfi:ndti + dfi:ndii7 + dfi:nir + ndti:ndii7 + ndti:nir + ndii7:nir,0.5822,,43629.2181,560.9855,54.8817,14.9645,0.6626,0.0648,0.7765,,23.2845,,,,,,,389.0057,1.2881,28.3286,388.2343,425.2747,0.4585,0.0275,0.5023
0,projyear,4,bm ~ dfi + ndti + ndii7 + bai_126 + dfi:ndti + dfi:ndii7 + dfi:bai_126 + ndti:ndii7 + ndti:bai_126 + ndii7:bai_126,0.5508,,43740.4058,573.0364,52.9199,16.8315,0.6768,0.0625,0.7875,,23.3446,,,,,,,396.3397,1.3124,31.8955,401.8624,438.8955,0.4746,0.0276,0.5184
0,projyear,4,bm ~ dfi + ndti + ndii7 + bai_136 + dfi:ndti + dfi:ndii7 + dfi:bai_136 + ndti:ndii7 + ndti:bai_136 + ndii7:bai_136,0.5226,,43837.4492,581.5641,54.4161,14.8167,0.6869,0.0643,0.7988,,23.4154,,,,,,,407.025,1.3481,28.0812,407.0219,440.8863,0.4807,0.0277,0.5207
0,projyear,4,bm ~ dfi + ndti + ndii7 + bai_236 + dfi:ndti + dfi:ndii7 + dfi:bai_236 + ndti:ndii7 + ndti:bai_236 + ndii7:bai_236,0.5317,,43806.3901,579.5379,50.8997,14.4207,0.6845,0.0601,0.7858,,22.0592,,,,,,,400.2136,1.3254,27.3401,405.5457,435.013,0.479,0.0261,0.5138
0,projyear,4,bm ~ dfi + ndti + nir + bai_126 + dfi:ndti + dfi:nir + dfi:bai_126 + ndti:nir + ndti:bai_126 + nir:bai_126,0.5447,,43761.5783,572.8548,64.6701,16.483,0.6766,0.0764,0.8124,,27.4497,,,,,,,384.1887,1.2723,31.178,392.8669,437.0502,0.464,0.0324,0.5162
0,projyear,4,bm ~ dfi + ndti + nir + bai_136 + dfi:ndti + dfi:nir + dfi:bai_136 + ndti:nir + ndti:bai_136 + nir:bai_136,0.5741,,43658.1281,561.1759,54.7998,15.4635,0.6628,0.0647,0.7696,,25.4734,,,,,,,373.5847,1.237,29.2791,388.5151,425.5542,0.4589,0.0301,0.5026
0,projyear,4,bm ~ dfi + ndti + nir + bai_236 + dfi:ndti + dfi:nir + dfi:bai_236 + ndti:nir + ndti:bai_236 + nir:bai_236,0.583,,43626.2536,560.0426,54.6511,14.6264,0.6614,0.0645,0.7717,,24.7092,,,,,,,375.2834,1.2425,27.722,386.5057,423.937,0.4565,0.0292,0.5007
0,projyear,4,bm ~ dfi + ndti + nir + bai_246 + dfi:ndti + dfi:nir + dfi:bai_246 + ndti:nir + ndti:bai_246 + nir:bai_246,0.6221,,43481.9366,549.192,49.9903,14.7043,0.6486,0.059,0.7486,,21.2282,,,,,,,380.6133,1.2599,27.8631,382.388,414.3814,0.4516,0.0251,0.4894
0,projyear,4,bm ~ dfi + ndti + bai_126 + bai_136 + dfi:ndti + dfi:bai_126 + dfi:bai_136 + ndti:bai_126 + ndti:bai_136 + bai_126:bai_136,0.5519,,43736.4814,571.6815,54.3627,14.7382,0.6752,0.0642,0.784,,23.6633,,,,,,,391.0511,1.2952,27.9436,396.8739,430.7268,0.4687,0.0279,0.5087
0,projyear,4,bm ~ dfi + ndti + bai_126 + bai_236 + dfi:ndti + dfi:bai_126 + dfi:bai_236 + ndti:bai_126 + ndti:bai_236 + bai_126:bai_236,0.5471,,43753.2956,574.0719,52.7057,14.7746,0.678,0.0622,0.7841,,21.9339,,,,,,,389.2659,1.289,28.0139,398.282,430.9622,0.4704,0.0259,0.509
0,projyear,4,bm ~ dfi + ndti + bai_126 + bai_246 + dfi:ndti + dfi:bai_126 + dfi:bai_246 + ndti:bai_126 + ndti:bai_246 + bai_126:bai_246,0.5007,,43910.9048,591.9009,59.2259,17.734,0.6991,0.0699,0.8209,,26.3221,,,,,,,388.8394,1.2876,33.5973,413.3056,450.2819,0.4881,0.0311,0.5318
0,projyear,4,bm ~ dfi + ndti + bai_136 + bai_246 + dfi:ndti + dfi:bai_136 + dfi:bai_246 + ndti:bai_136 + ndti:bai_246 + bai_136:bai_246,0.5413,,43773.3565,574.7681,56.3942,14.7744,0.6788,0.0666,0.791,,24.9852,,,,,,,382.9883,1.2682,27.9957,399.2327,432.7406,0.4715,0.0295,0.5111
0,projyear,4,bm ~ dfi + ndti + bai_236 + bai_246 + dfi:ndti + dfi:bai_236 + dfi:bai_246 + ndti:bai_236 + ndti:bai_246 + bai_236:bai_246,0.5668,,43683.9929,565.9587,55.1293,14.5056,0.6684,0.0651,0.7807,,24.1218,,,,,,,381.3378,1.2627,27.4988,392.4119,427.8826,0.4635,0.0285,0.5054
0,projyear,4,bm ~ dfi + satvi + ndii7 + nir + dfi:satvi + dfi:ndii7 + dfi:nir + satvi:ndii7 + satvi:nir + ndii7:nir,0.5845,,43620.8509,559.7535,50.9333,14.549,0.6611,0.0602,0.7639,,21.989,,,,,,,390.7407,1.2938,27.5499,387.7007,421.824,0.4579,0.026,0.4982
0,projyear,4,bm ~ dfi + satvi + ndii7 + swir1 + dfi:satvi + dfi:ndii7 + dfi:swir1 + satvi:ndii7 + satvi:swir1 + ndii7:swir1,0.5875,,43610.1431,559.5708,52.4543,14.1915,0.6609,0.062,0.7689,,21.395,,,,,,,387.6534,1.2834,26.872,387.5004,420.7462,0.4577,0.0253,0.4969
0,projyear,4,bm ~ dfi + satvi + ndii7 + bai_126 + dfi:satvi + dfi:ndii7 + dfi:bai_126 + satvi:ndii7 + satvi:bai_126 + ndii7:bai_126,0.55,,43742.9954,573.616,49.0631,15.9738,0.6775,0.0579,0.7718,,22.899,,,,,,,397.0266,1.3147,30.2752,401.972,432.9606,0.4748,0.027,0.5114
0,projyear,4,bm ~ dfi + satvi + ndii7 + bai_236 + dfi:satvi + dfi:ndii7 + dfi:bai_236 + satvi:ndii7 + satvi:bai_236 + ndii7:bai_236,0.5103,,43878.9435,587.5068,51.874,13.9936,0.6939,0.0613,0.7991,,22.4703,,,,,,,414.4405,1.3724,26.5363,412.5402,443.0468,0.4872,0.0265,0.5233
0,projyear,4,bm ~ dfi + satvi + nir + swir1 + dfi:satvi + dfi:nir + dfi:swir1 + satvi:nir + satvi:swir1 + nir:swir1,0.5908,,43598.1077,559.128,51.2398,14.1586,0.6604,0.0605,0.7655,,20.6806,,,,,,,387.5782,1.2831,26.8087,386.7871,418.4316,0.4568,0.0244,0.4942
0,projyear,4,bm ~ dfi + satvi + nir + bai_236 + dfi:satvi + dfi:nir + dfi:bai_236 + satvi:nir + satvi:bai_236 + nir:bai_236,0.4405,,44107.0311,610.5732,69.6569,17.4295,0.7211,0.0823,0.8626,,30.1177,,,,,,,423.4776,1.402,33.0132,425.4047,470.8272,0.5024,0.0356,0.5561
0,projyear,4,bm ~ dfi + satvi + nir + bai_246 + dfi:satvi + dfi:nir + dfi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,0.6055,,43543.9339,552.8285,49.7569,14.3894,0.6529,0.0588,0.7537,,20.3663,,,,,,,382.7931,1.2673,27.2573,383.4088,415.1472,0.4528,0.0241,0.4903
0,projyear,4,bm ~ dfi + satvi + swir1 + bai_126 + dfi:satvi + dfi:swir1 + dfi:bai_126 + satvi:swir1 + satvi:bai_126 + swir1:bai_126,0.5838,,43623.2124,560.0544,56.5897,14.1924,0.6615,0.0668,0.7782,,22.2669,,,,,,,384.8965,1.2742,26.8663,384.9828,419.7778,0.4547,0.0263,0.4958
0,projyear,4,bm ~ dfi + satvi + swir1 + bai_246 + dfi:satvi + dfi:swir1 + dfi:bai_246 + satvi:swir1 + satvi:bai_246 + swir1:bai_246,0.5922,,43592.9843,557.5336,48.8962,14.0694,0.6585,0.0577,0.7576,,19.7986,,,,,,,387.8695,1.2841,26.6504,386.9356,417.1291,0.457,0.0234,0.4927
0,projyear,4,bm ~ dfi + satvi + bai_236 + bai_246 + dfi:satvi + dfi:bai_236 + dfi:bai_246 + satvi:bai_236 + satvi:bai_246 + bai_236:bai_246,0.4361,,44120.9211,614.6558,60.5865,15.2528,0.7259,0.0716,0.8488,,25.9067,,,,,,,431.7266,1.4297,28.9193,430.9553,466.4861,0.509,0.0306,0.5509
0,projyear,4,bm ~ dfi + ndii7 + nir + swir1 + dfi:ndii7 + dfi:nir + dfi:swir1 + ndii7:nir + ndii7:swir1 + nir:swir1,0.5792,,43639.9504,561.97,56.3071,14.8799,0.6637,0.0665,0.7811,,23.8653,,,,,,,389.8313,1.2909,28.1706,389.7069,427.4712,0.4603,0.0282,0.5049
0,projyear,4,bm ~ dfi + ndii7 + nir + swir2 + dfi:ndii7 + dfi:nir + dfi:swir2 + ndii7:nir + ndii7:swir2 + nir:swir2,0.5897,,43602.175,558.8249,54.6787,14.3667,0.66,0.0646,0.7729,,22.93,,,,,,,386.2629,1.2788,27.1983,386.3887,421.7729,0.4563,0.0271,0.4981
0,projyear,4,bm ~ dfi + ndii7 + nir + bai_126 + dfi:ndii7 + dfi:nir + dfi:bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126,0.5796,,43638.6263,560.2039,55.4188,15.6955,0.6616,0.0655,0.7767,,24.1461,,,,,,,385.3088,1.2761,29.7132,387.1356,426.3506,0.4572,0.0285,0.5035
0,projyear,4,bm ~ dfi + ndii7 + nir + bai_136 + dfi:ndii7 + dfi:nir + dfi:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,0.5996,,43565.6858,554.4865,48.3344,14.5579,0.6549,0.0571,0.7506,,18.2583,,,,,,,386.833,1.2808,27.5678,385.5048,412.085,0.4553,0.0216,0.4867
0,projyear,4,bm ~ dfi + ndii7 + nir + bai_236 + dfi:ndii7 + dfi:nir + dfi:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.6145,,43510.5306,548.5639,46.5793,14.4976,0.6479,0.055,0.741,,19.3285,,,,,,,383.283,1.2691,27.4575,380.902,410.6636,0.4499,0.0228,0.485
0,projyear,4,bm ~ dfi + ndii7 + swir1 + bai_126 + dfi:ndii7 + dfi:swir1 + dfi:bai_126 + ndii7:swir1 + ndii7:bai_126 + swir1:bai_126,0.5891,,43604.2689,558.2309,55.2533,15.051,0.6593,0.0653,0.7745,,22.6452,,,,,,,386.2202,1.2789,28.4981,386.5025,422.8807,0.4565,0.0267,0.4994
0,projyear,4,bm ~ dfi + ndii7 + swir2 + bai_126 + dfi:ndii7 + dfi:swir2 + dfi:bai_126 + ndii7:swir2 + ndii7:bai_126 + swir2:bai_126,0.585,,43619.0714,559.6652,56.7263,14.5984,0.661,0.067,0.7791,,23.5378,,,,,,,383.0448,1.2684,27.6428,386.4925,423.56,0.4565,0.0278,0.5002
0,projyear,4,bm ~ dfi + ndii7 + bai_126 + bai_136 + dfi:ndii7 + dfi:bai_126 + dfi:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.5661,,43686.5611,566.7577,50.3598,15.416,0.6694,0.0595,0.7728,,22.3217,,,,,,,398.3783,1.3196,29.2159,396.574,428.9535,0.4684,0.0264,0.5066
0,projyear,4,bm ~ dfi + ndii7 + bai_126 + bai_236 + dfi:ndii7 + dfi:bai_126 + dfi:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5662,,43686.3161,567.073,49.7749,15.1492,0.6697,0.0588,0.7713,,22.0287,,,,,,,398.3195,1.3194,28.7119,397.2176,428.873,0.4691,0.026,0.5065
0,projyear,4,bm ~ dfi + nir + swir1 + bai_126 + dfi:nir + dfi:swir1 + dfi:bai_126 + nir:swir1 + nir:bai_126 + swir1:bai_126,0.605,,43545.8815,554.1185,50.7228,15.4525,0.6544,0.0599,0.7599,,20.0574,,,,,,,390.7474,1.2938,29.2622,384.8401,417.8811,0.4545,0.0237,0.4935
0,projyear,4,bm ~ dfi + nir + swir1 + bai_246 + dfi:nir + dfi:swir1 + dfi:bai_246 + nir:swir1 + nir:bai_246 + swir1:bai_246,0.5941,,43585.8209,557.1728,52.8192,14.4508,0.6581,0.0624,0.7662,,22.5368,,,,,,,384.829,1.2742,27.3683,386.1977,420.7605,0.4561,0.0266,0.4969
0,projyear,4,bm ~ dfi + nir + swir2 + bai_126 + dfi:nir + dfi:swir2 + dfi:bai_126 + nir:swir2 + nir:bai_126 + swir2:bai_126,0.5955,,43580.8713,556.6283,54.2047,14.781,0.6574,0.064,0.7698,,22.0322,,,,,,,383.85,1.271,27.9858,384.8135,419.4514,0.4545,0.026,0.4954
0,projyear,4,bm ~ dfi + nir + swir2 + bai_246 + dfi:nir + dfi:swir2 + dfi:bai_246 + nir:swir2 + nir:bai_246 + swir2:bai_246,0.5886,,43606.1355,560.0089,54.9121,14.2059,0.6614,0.0649,0.7744,,23.4034,,,,,,,383.486,1.2698,26.9085,387.3637,423.1314,0.4575,0.0276,0.4997
0,projyear,4,bm ~ dfi + nir + bai_126 + bai_136 + dfi:nir + dfi:bai_126 + dfi:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136,0.4258,,44153.4882,615.4622,71.3578,20.0276,0.7269,0.0843,0.8749,,29.9433,,,,,,,425.7848,1.4095,37.8949,431.946,480.8451,0.5102,0.0354,0.5679
0,projyear,4,bm ~ dfi + nir + bai_126 + bai_236 + dfi:nir + dfi:bai_126 + dfi:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236,0.4235,,44160.7747,616.7658,70.2374,20.1704,0.7284,0.083,0.8739,,29.275,,,,,,,427.6206,1.4155,38.1633,433.0028,480.5939,0.5114,0.0346,0.5676
0,projyear,4,bm ~ dfi + nir + bai_126 + bai_246 + dfi:nir + dfi:bai_126 + dfi:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246,0.5906,,43598.6527,557.1774,55.7021,14.413,0.6581,0.0658,0.7711,,23.6128,,,,,,,375.5713,1.2435,27.294,383.7689,419.2751,0.4533,0.0279,0.4952
0,projyear,4,bm ~ dfi + swir1 + bai_126 + bai_246 + dfi:swir1 + dfi:bai_126 + dfi:bai_246 + swir1:bai_126 + swir1:bai_246 + bai_126:bai_246,0.5978,,43572.52,555.054,52.1013,15.0137,0.6555,0.0615,0.7619,,21.5629,,,,,,,382.4141,1.2662,28.4334,384.4845,418.2248,0.4541,0.0255,0.4939
0,projyear,4,bm ~ dfi + swir2 + bai_126 + bai_246 + dfi:swir2 + dfi:bai_126 + dfi:bai_246 + swir2:bai_126 + swir2:bai_246 + bai_126:bai_246,0.5853,,43617.9526,559.2936,54.6267,14.726,0.6606,0.0645,0.7727,,22.6435,,,,,,,380.3437,1.2594,27.8903,386.2621,420.9202,0.4562,0.0267,0.4971
0,projyear,4,bm ~ dfi + bai_126 + bai_136 + bai_246 + dfi:bai_126 + dfi:bai_136 + dfi:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.4742,,43998.344,601.1067,59.6108,17.3167,0.7099,0.0704,0.8354,,27.3053,,,,,,,413.2777,1.3688,32.8103,421.79,461.82,0.4982,0.0322,0.5454
0,projyear,4,bm ~ dfi + bai_126 + bai_236 + bai_246 + dfi:bai_126 + dfi:bai_236 + dfi:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.4757,,43993.4356,601.9224,59.8446,17.1133,0.7109,0.0707,0.8353,,27.2893,,,,,,,415.9228,1.3776,32.4242,422.7517,461.9056,0.4993,0.0322,0.5455
0,projyear,4,bm ~ ndvi + satvi + nir + bai_126 + ndvi:satvi + ndvi:nir + ndvi:bai_126 + satvi:nir + satvi:bai_126 + nir:bai_126,0.5779,,43644.658,563.1304,58.5335,14.6165,0.6651,0.0691,0.7847,,23.1678,,,,,,,390.9662,1.2946,27.6632,390.2476,424.5531,0.4609,0.0274,0.5014
0,projyear,4,bm ~ ndvi + satvi + nir + bai_246 + ndvi:satvi + ndvi:nir + ndvi:bai_246 + satvi:nir + satvi:bai_246 + nir:bai_246,0.6168,,43501.9525,549.9535,48.3039,15.0977,0.6495,0.057,0.7467,,20.2268,,,,,,,383.5513,1.2697,28.5866,382.4618,412.8051,0.4517,0.0239,0.4875
0,projyear,4,bm ~ ndvi + satvi + bai_126 + bai_246 + ndvi:satvi + ndvi:bai_126 + ndvi:bai_246 + satvi:bai_126 + satvi:bai_246 + bai_126:bai_246,0.5466,,43755.0285,572.6713,58.6402,17.5254,0.6764,0.0693,0.793,,25.4251,,,,,,,400.1958,1.3254,33.1582,402.2884,439.4989,0.4751,0.03,0.5191
0,projyear,4,bm ~ ndvi + nir + bai_126 + bai_246 + ndvi:nir + ndvi:bai_126 + ndvi:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246,0.6292,,43454.9392,546.5904,50.6546,13.8706,0.6456,0.0598,0.7474,,20.377,,,,,,,379.3411,1.2558,26.2721,377.063,407.3783,0.4453,0.0241,0.4811
0,projyear,4,bm ~ ndti + ndii7 + nir + bai_126 + ndti:ndii7 + ndti:nir + ndti:bai_126 + ndii7:nir + ndii7:bai_126 + nir:bai_126,0.5928,,43590.9193,556.3588,55.745,14.8278,0.6571,0.0658,0.7742,,22.7504,,,,,,,384.5309,1.2733,28.0775,384.3144,422.2679,0.4539,0.0269,0.4987
0,projyear,4,bm ~ ndti + ndii7 + nir + bai_136 + ndti:ndii7 + ndti:nir + ndti:bai_136 + ndii7:nir + ndii7:bai_136 + nir:bai_136,0.5853,,43618.126,559.4207,51.1648,14.8429,0.6607,0.0604,0.7606,,21.7543,,,,,,,388.871,1.2877,28.1001,387.1303,418.6929,0.4572,0.0257,0.4945
0,projyear,4,bm ~ ndti + ndii7 + nir + bai_236 + ndti:ndii7 + ndti:nir + ndti:bai_236 + ndii7:nir + ndii7:bai_236 + nir:bai_236,0.5993,,43566.9459,554.0525,47.7724,14.864,0.6544,0.0564,0.7457,,21.4662,,,,,,,386.2207,1.279,28.141,383.6792,415.0434,0.4531,0.0254,0.4902
0,projyear,4,bm ~ ndti + ndii7 + bai_126 + bai_136 + ndti:ndii7 + ndti:bai_126 + ndti:bai_136 + ndii7:bai_126 + ndii7:bai_136 + bai_126:bai_136,0.5639,,43694.4528,568.1431,52.0222,15.9613,0.671,0.0614,0.7737,,23.7774,,,,,,,395.1214,1.3089,30.2265,396.6439,430.0331,0.4685,0.0281,0.5079
0,projyear,4,bm ~ ndti + ndii7 + bai_126 + bai_236 + ndti:ndii7 + ndti:bai_126 + ndti:bai_236 + ndii7:bai_126 + ndii7:bai_236 + bai_126:bai_236,0.5603,,43706.9892,570.0813,50.6682,16.0645,0.6733,0.0598,0.7746,,22.9735,,,,,,,396.7436,1.3143,30.4205,398.6052,431.5424,0.4708,0.0271,0.5097
0,projyear,4,bm ~ ndti + nir + bai_126 + bai_136 + ndti:nir + ndti:bai_126 + ndti:bai_136 + nir:bai_126 + nir:bai_136 + bai_126:bai_136,0.5155,,43861.2597,585.0432,60.0808,14.8569,0.691,0.071,0.8138,,25.6183,,,,,,,399.6012,1.3231,28.1422,402.5105,441.3789,0.4754,0.0303,0.5213
0,projyear,4,bm ~ ndti + nir + bai_126 + bai_236 + ndti:nir + ndti:bai_126 + ndti:bai_236 + nir:bai_126 + nir:bai_236 + bai_126:bai_236,0.5156,,43861.0146,585.1968,59.6216,14.823,0.6911,0.0704,0.8131,,25.334,,,,,,,399.4756,1.3227,28.0784,402.7009,440.7763,0.4756,0.0299,0.5206
0,projyear,4,bm ~ ndti + nir + bai_126 + bai_246 + ndti:nir + ndti:bai_126 + ndti:bai_246 + nir:bai_126 + nir:bai_246 + bai_126:bai_246,0.6061,,43541.9153,554.412,57.6688,13.9899,0.6548,0.0681,0.774,,23.7721,,,,,,,380.2119,1.2588,26.4895,382.0316,419.688,0.4512,0.0281,0.4957
0,projyear,4,bm ~ ndti + nir + bai_136 + bai_246 + ndti:nir + ndti:bai_136 + ndti:bai_246 + nir:bai_136 + nir:bai_246 + bai_136:bai_246,0.6163,,43503.6954,550.4019,51.9727,14.9003,0.6501,0.0614,0.7535,,22.4879,,,,,,,379.5646,1.2566,28.2155,381.7937,414.6948,0.4509,0.0266,0.4898
0,projyear,4,bm ~ ndti + nir + bai_236 + bai_246 + ndti:nir + ndti:bai_236 + ndti:bai_246 + nir:bai_236 + nir:bai_246 + bai_236:bai_246,0.6123,,43518.6609,553.6244,53.4896,15.442,0.6539,0.0632,0.7604,,24.1481,,,,,,,380.0197,1.2583,29.2349,384.4668,420.1466,0.4541,0.0285,0.4962
0,projyear,4,bm ~ ndti + bai_126 + bai_136 + bai_246 + ndti:bai_126 + ndti:bai_136 + ndti:bai_246 + bai_126:bai_136 + bai_126:bai_246 + bai_136:bai_246,0.5135,,43868.051,585.0426,56.9653,15.8683,0.691,0.0673,0.8063,,25.0928,,,,,,,400.9216,1.328,30.052,405.8321,441.9941,0.4793,0.0296,0.522
0,projyear,4,bm ~ ndti + bai_126 + bai_236 + bai_246 + ndti:bai_126 + ndti:bai_236 + ndti:bai_246 + bai_126:bai_236 + bai_126:bai_246 + bai_236:bai_246,0.5092,,43882.5469,587.2832,56.1334,15.9208,0.6936,0.0663,0.8075,,24.5484,,,,,,,401.3526,1.3294,30.1513,408.3508,443.4495,0.4823,0.029,0.5237
